step: 577, loss: 2.9558, flops: 325680901.72
step: 578, loss: 3.0632, flops: 325131043.31
step: 579, loss: 2.8952, flops: 324587440.52
step: 580, loss: 2.9288, flops: 324050628.49
step: 581, loss: 2.9008, flops: 323520495.59
step: 582, loss: 2.9221, flops: 322993370.20
step: 583, loss: 2.8150, flops: 322461230.73
step: 584, loss: 3.0191, flops: 321924452.04
step: 585, loss: 2.8814, flops: 321397984.00
step: 586, loss: 2.9184, flops: 320883045.91
step: 587, loss: 3.1806, flops: 320363793.36
step: 588, loss: 3.0661, flops: 319849502.65
step: 589, loss: 3.0712, flops: 319330209.59
step: 590, loss: 2.9808, flops: 318804779.74
step: 591, loss: 3.0497, flops: 318288406.14
step: 592, loss: 2.8801, flops: 317779208.27
step: 593, loss: 2.9613, flops: 317279433.53
step: 594, loss: 3.0285, flops: 316771462.20
step: 595, loss: 2.9076, flops: 316247277.51
step: 596, loss: 2.9850, flops: 315745549.52
step: 597, loss: 3.0251, flops: 315241056.14
step: 598, loss: 3.0313, flops: 314736859.98
step: 599, loss: 2.8238, flops: 314234022.49
step: 600, loss: 2.7693, flops: 313649355.55
step: 601, loss: 2.9796, flops: 313136693.38
step: 602, loss: 2.8471, flops: 312640047.55
step: 603, loss: 3.0323, flops: 312149492.59
step: 604, loss: 2.8629, flops: 311652951.85
step: 605, loss: 2.9596, flops: 311166079.28
step: 606, loss: 3.0379, flops: 310678856.61
step: 607, loss: 3.0013, flops: 310187911.39
step: 608, loss: 2.8100, flops: 309698808.57
step: 609, loss: 2.9228, flops: 309079859.09
step: 610, loss: 2.9787, flops: 308583227.03
step: 611, loss: 3.0106, flops: 308105891.08
step: 612, loss: 2.9609, flops: 307625593.29
step: 613, loss: 3.0115, flops: 307154818.53
step: 614, loss: 3.0019, flops: 306664204.87
step: 615, loss: 2.9342, flops: 306184518.53
step: 616, loss: 2.8120, flops: 305710425.91
step: 617, loss: 2.9995, flops: 305242071.93
step: 618, loss: 2.7504, flops: 304766868.18
step: 619, loss: 2.9784, flops: 304295359.25
step: 620, loss: 2.9448, flops: 303819427.63
step: 621, loss: 2.9067, flops: 303357923.94
step: 622, loss: 2.9803, flops: 302894641.25
step: 623, loss: 2.8618, flops: 302424615.63
step: 624, loss: 2.7182, flops: 301955535.45
step: 625, loss: 3.2250, flops: 301493512.40
step: 626, loss: 2.9396, flops: 301040427.86
step: 627, loss: 3.1151, flops: 300583454.69
step: 628, loss: 2.9451, flops: 300099458.44
step: 629, loss: 3.0311, flops: 299637008.98
step: 630, loss: 3.0320, flops: 299177898.12
step: 631, loss: 3.1368, flops: 298723283.92
step: 632, loss: 3.0013, flops: 298276350.50
step: 633, loss: 3.1500, flops: 297825961.48
step: 634, loss: 2.9575, flops: 297372019.03
step: 635, loss: 3.0265, flops: 296919413.33
step: 636, loss: 2.8564, flops: 296473647.25
step: 637, loss: 3.0930, flops: 296029664.16
step: 638, loss: 3.1048, flops: 295580331.01
step: 639, loss: 2.7775, flops: 295137907.84
step: 640, loss: 2.9730, flops: 294695125.55
step: 641, loss: 3.0016, flops: 294257640.61
step: 642, loss: 2.8594, flops: 293819297.20
step: 643, loss: 2.8733, flops: 293377872.06
step: 644, loss: 3.1935, flops: 292944286.52
step: 645, loss: 2.8153, flops: 292508056.89
step: 646, loss: 2.9054, flops: 292076428.11
step: 647, loss: 2.8280, flops: 291651098.89
step: 648, loss: 3.0467, flops: 291221950.41
step: 649, loss: 2.9605, flops: 290790185.16
step: 650, loss: 2.9155, flops: 290356175.67
step: 651, loss: 3.0073, flops: 289938065.62
step: 652, loss: 2.9111, flops: 289508644.08
step: 653, loss: 3.0645, flops: 289085432.22
step: 654, loss: 3.0282, flops: 288649402.72
step: 655, loss: 2.9030, flops: 288186668.94
step: 656, loss: 2.8310, flops: 287746129.87
step: 657, loss: 2.9336, flops: 287325233.13
step: 658, loss: 2.8165, flops: 286904181.81
step: 659, loss: 3.0320, flops: 286484697.27
step: 660, loss: 2.9027, flops: 286066479.29
step: 661, loss: 3.1271, flops: 285615682.72
step: 662, loss: 2.9902, flops: 285199830.50
step: 663, loss: 2.8227, flops: 284791262.44
step: 664, loss: 2.9073, flops: 284381967.71
step: 665, loss: 3.0494, flops: 283965260.11
step: 666, loss: 2.9704, flops: 283553950.72
step: 667, loss: 3.1705, flops: 283148855.82
step: 668, loss: 2.9323, flops: 282733022.47
step: 669, loss: 2.9191, flops: 282320601.82
step: 670, loss: 3.2033, flops: 281908127.27
step: 671, loss: 2.9681, flops: 281506385.44
step: 672, loss: 3.0438, flops: 281109129.00
step: 673, loss: 3.0201, flops: 280698176.85
step: 674, loss: 2.9839, flops: 280296510.91
step: 675, loss: 3.0579, flops: 279890404.36
step: 676, loss: 3.0442, flops: 279490886.01
step: 677, loss: 2.9196, flops: 279098301.43
step: 678, loss: 2.8369, flops: 278705709.95
step: 679, loss: 2.9669, flops: 278311419.12
step: 680, loss: 3.1551, flops: 277917297.79
step: 681, loss: 2.8730, flops: 277517030.97
step: 682, loss: 2.9229, flops: 277128441.89
step: 683, loss: 3.0841, flops: 276738520.06
step: 684, loss: 2.9546, flops: 276352379.00
step: 685, loss: 2.9095, flops: 275959747.06
step: 686, loss: 2.9460, flops: 275573723.85
step: 687, loss: 2.9978, flops: 275188277.46
step: 688, loss: 2.8870, flops: 274803715.43
step: 689, loss: 2.8365, flops: 274421915.09
step: 690, loss: 2.8863, flops: 274038457.32
step: 691, loss: 2.9453, flops: 273664846.47
step: 692, loss: 3.0996, flops: 273285478.93
step: 693, loss: 2.8646, flops: 272911298.35
step: 694, loss: 2.8455, flops: 272530723.10
step: 695, loss: 2.8834, flops: 272150754.92
step: 696, loss: 2.9748, flops: 271779823.64
step: 697, loss: 2.8025, flops: 271409376.63
step: 698, loss: 2.9637, flops: 271022869.93
step: 699, loss: 2.9651, flops: 270650936.23
step: 700, loss: 3.0101, flops: 270275369.16
step: 701, loss: 3.0555, flops: 269910939.60
step: 702, loss: 2.8228, flops: 269541420.10
step: 703, loss: 3.0203, flops: 269166081.21
step: 704, loss: 2.9480, flops: 268791491.67
step: 705, loss: 2.8360, flops: 268425653.01
step: 706, loss: 3.0043, flops: 268064470.32
step: 707, loss: 2.9161, flops: 267704112.24
step: 708, loss: 2.6676, flops: 267342682.27
step: 709, loss: 2.7731, flops: 266971658.18
step: 710, loss: 2.8177, flops: 266610354.78
step: 711, loss: 3.0440, flops: 266255554.65
step: 712, loss: 2.9725, flops: 265898022.92
step: 713, loss: 2.8003, flops: 265473489.37
step: 714, loss: 2.9191, flops: 265099896.65
step: 715, loss: 2.8781, flops: 264738317.14
step: 716, loss: 2.8323, flops: 264383599.24
step: 717, loss: 2.8276, flops: 264025035.33
step: 718, loss: 2.9080, flops: 263671091.41
step: 719, loss: 2.9067, flops: 263305588.93
step: 720, loss: 3.0053, flops: 262946347.59
step: 721, loss: 3.0732, flops: 262598555.67
step: 722, loss: 2.9490, flops: 262240118.39
step: 723, loss: 2.8702, flops: 261888109.97
step: 724, loss: 2.8564, flops: 261539868.47
step: 725, loss: 3.0273, flops: 261188554.31
step: 726, loss: 2.8283, flops: 260849207.51
step: 727, loss: 3.0182, flops: 260502061.86
step: 728, loss: 3.0679, flops: 260117598.94
step: 729, loss: 2.8140, flops: 259744857.08
step: 730, loss: 3.0406, flops: 259388300.05
step: 731, loss: 2.8839, flops: 259034840.36
step: 732, loss: 2.9561, flops: 258696664.21
step: 733, loss: 3.1446, flops: 258345935.87
step: 734, loss: 2.8963, flops: 258004263.52
step: 735, loss: 2.9511, flops: 257658588.61
step: 736, loss: 2.7735, flops: 257315997.94
step: 737, loss: 2.8927, flops: 256976908.04
step: 738, loss: 2.9643, flops: 256639985.97
step: 739, loss: 2.8792, flops: 256287712.87
step: 740, loss: 2.8035, flops: 255951826.64
step: 741, loss: 3.1398, flops: 255623878.13
step: 742, loss: 2.9025, flops: 255288433.40
step: 743, loss: 3.0362, flops: 254957312.56
step: 744, loss: 3.0190, flops: 254626289.73
step: 745, loss: 2.9202, flops: 254296784.36
step: 746, loss: 3.0161, flops: 253967703.44
step: 747, loss: 3.1162, flops: 253642095.61
step: 748, loss: 2.8558, flops: 253310488.06
step: 749, loss: 2.9167, flops: 252983366.25
step: 750, loss: 2.9003, flops: 252632987.89
step: 751, loss: 2.9528, flops: 252293470.60
step: 752, loss: 3.0649, flops: 251975729.94
step: 753, loss: 2.7265, flops: 251656206.98
step: 754, loss: 2.8774, flops: 251326775.10
step: 755, loss: 2.8203, flops: 251004785.55
step: 756, loss: 2.8517, flops: 250684740.73
step: 757, loss: 2.5950, flops: 250368641.16
step: 758, loss: 3.1027, flops: 250051107.56
step: 759, loss: 3.0646, flops: 249732471.65
step: 760, loss: 3.1454, flops: 249414615.07
step: 761, loss: 3.0880, flops: 249102625.43
step: 762, loss: 2.8033, flops: 248792077.68
step: 763, loss: 2.9608, flops: 248477049.36
step: 764, loss: 3.0409, flops: 248160589.85
step: 765, loss: 2.7825, flops: 247846281.31
step: 766, loss: 2.8603, flops: 247535609.09
step: 767, loss: 2.8872, flops: 247228019.40
step: 768, loss: 2.8101, flops: 246906344.03
step: 769, loss: 2.8217, flops: 246599602.56
step: 770, loss: 3.1237, flops: 246288398.73
step: 771, loss: 2.9152, flops: 245984546.38
step: 772, loss: 2.9715, flops: 245680366.39
step: 773, loss: 3.0098, flops: 245372427.94
step: 774, loss: 2.9691, flops: 245064770.83
step: 775, loss: 2.9802, flops: 244758952.65
step: 776, loss: 2.9226, flops: 244451369.51
step: 777, loss: 2.9329, flops: 244145500.02
step: 778, loss: 2.8626, flops: 243846908.96
step: 779, loss: 2.9153, flops: 243541944.86
step: 780, loss: 2.9403, flops: 243234516.91
step: 781, loss: 2.9565, flops: 242927984.41
step: 782, loss: 2.8791, flops: 242577089.92
step: 783, loss: 2.9537, flops: 242274065.49
step: 784, loss: 2.9243, flops: 241972781.71
step: 785, loss: 2.7879, flops: 241674121.25
step: 786, loss: 2.8686, flops: 241377206.51
step: 787, loss: 2.9012, flops: 241081405.44
step: 788, loss: 2.7850, flops: 240782931.13
step: 789, loss: 2.9993, flops: 240489468.00
step: 790, loss: 2.8824, flops: 240191427.81
step: 791, loss: 2.9864, flops: 239820251.82
step: 792, loss: 2.6852, flops: 239518195.87
step: 793, loss: 2.7635, flops: 239222877.51
step: 794, loss: 2.7652, flops: 238921218.24
step: 795, loss: 2.9262, flops: 238631025.21
step: 796, loss: 2.8855, flops: 238336036.72
step: 797, loss: 2.8368, flops: 238046107.64
step: 798, loss: 2.9187, flops: 237759446.66
step: 799, loss: 2.9682, flops: 237464194.16
step: 800, loss: 2.9564, flops: 237179620.07
step: 801, loss: 2.9744, flops: 236895698.62
step: 802, loss: 3.1014, flops: 236611571.78
step: 803, loss: 2.7681, flops: 236326645.83
step: 804, loss: 3.0812, flops: 236032639.55
step: 805, loss: 2.8389, flops: 235747547.79
step: 806, loss: 2.9556, flops: 235467070.81
step: 807, loss: 2.7837, flops: 235187063.14
step: 808, loss: 2.8752, flops: 234904318.44
step: 809, loss: 2.8510, flops: 234618382.02
step: 810, loss: 3.1302, flops: 234334931.62
step: 811, loss: 2.8115, flops: 234056268.58
step: 812, loss: 2.6976, flops: 233781135.88
step: 813, loss: 2.7805, flops: 233505593.49
step: 814, loss: 2.8618, flops: 233225433.65
step: 815, loss: 2.7936, flops: 232950701.16
step: 816, loss: 2.9613, flops: 232670656.74
step: 817, loss: 3.0176, flops: 232396843.67
step: 818, loss: 2.7830, flops: 232116124.41
step: 819, loss: 2.7046, flops: 231841669.61
step: 820, loss: 3.0699, flops: 231571934.38
step: 821, loss: 2.9956, flops: 231299445.73
step: 822, loss: 2.8306, flops: 231018813.49
step: 823, loss: 2.9845, flops: 230749116.41
step: 824, loss: 2.7411, flops: 230479912.96
step: 825, loss: 2.8752, flops: 230214469.48
step: 826, loss: 2.7549, flops: 229946538.30
step: 827, loss: 2.7975, flops: 229681971.82
step: 828, loss: 2.8536, flops: 229409351.31
step: 829, loss: 2.9239, flops: 229143664.38
step: 830, loss: 2.9378, flops: 228875789.43
step: 831, loss: 2.7742, flops: 228608060.71
step: 832, loss: 2.8575, flops: 228345713.31
step: 833, loss: 2.8456, flops: 228085133.69
step: 834, loss: 2.8294, flops: 227801030.45
step: 835, loss: 2.7820, flops: 227524940.54
step: 836, loss: 2.7786, flops: 227253097.84
step: 837, loss: 2.8828, flops: 226962531.47
step: 838, loss: 2.9021, flops: 226696481.79
step: 839, loss: 2.9345, flops: 226434242.40
step: 840, loss: 2.7973, flops: 226173390.98
step: 841, loss: 2.9804, flops: 225829770.80
step: 842, loss: 3.0337, flops: 225561468.77
step: 843, loss: 2.8398, flops: 225301433.40
step: 844, loss: 3.0001, flops: 225043725.87
step: 845, loss: 2.9253, flops: 224789722.63
step: 846, loss: 2.7713, flops: 224531924.99
step: 847, loss: 2.9617, flops: 224276640.21
step: 848, loss: 2.8847, flops: 224021756.28
step: 849, loss: 3.0102, flops: 223766379.44
step: 850, loss: 2.8581, flops: 223511100.53
step: 851, loss: 2.8772, flops: 223258308.24
step: 852, loss: 2.8311, flops: 223004997.48
step: 853, loss: 2.8584, flops: 222747735.34
step: 854, loss: 2.8867, flops: 222490309.36
step: 855, loss: 2.6761, flops: 222243015.77
step: 856, loss: 2.6173, flops: 221993057.05
step: 857, loss: 2.9030, flops: 221745914.89
step: 858, loss: 2.9415, flops: 221498122.44
step: 859, loss: 2.9318, flops: 221248887.72
step: 860, loss: 2.8413, flops: 221002925.95
step: 861, loss: 2.9346, flops: 220757063.47
step: 862, loss: 2.8951, flops: 220513605.70
step: 863, loss: 2.8642, flops: 220268706.52
step: 864, loss: 2.7652, flops: 220023018.67
step: 865, loss: 2.7286, flops: 219781840.93
step: 866, loss: 2.8837, flops: 219529673.65
step: 867, loss: 2.8431, flops: 219281514.47
step: 868, loss: 2.8503, flops: 219040565.19
step: 869, loss: 2.8428, flops: 218794510.04
step: 870, loss: 2.9204, flops: 218555140.36
step: 871, loss: 2.8094, flops: 218311096.79
step: 872, loss: 2.9896, flops: 218071426.14
step: 873, loss: 2.9477, flops: 217831410.73
step: 874, loss: 2.8743, flops: 217591126.95
step: 875, loss: 2.9650, flops: 217356909.34
step: 876, loss: 2.7690, flops: 217116757.90
step: 877, loss: 2.7892, flops: 216881187.03
step: 878, loss: 2.8252, flops: 216635317.38
step: 879, loss: 2.8329, flops: 216391483.85
step: 880, loss: 2.7625, flops: 216152340.92
step: 881, loss: 2.9382, flops: 215916529.04
step: 882, loss: 2.7115, flops: 215681017.78
step: 883, loss: 2.7095, flops: 215446492.77
step: 884, loss: 2.7545, flops: 215209220.44
step: 885, loss: 2.9674, flops: 214971763.72
step: 886, loss: 2.8697, flops: 214734689.45
step: 887, loss: 2.6842, flops: 214502451.28
step: 888, loss: 2.9580, flops: 214266316.87
step: 889, loss: 2.6343, flops: 214031542.10
step: 890, loss: 2.8368, flops: 213800076.22
step: 891, loss: 2.7143, flops: 213570249.26
step: 892, loss: 2.6873, flops: 213338875.03
step: 893, loss: 2.6749, flops: 213109575.19
step: 894, loss: 3.0289, flops: 212875964.77
step: 895, loss: 3.0157, flops: 212630954.86
step: 896, loss: 2.8477, flops: 212392691.34
step: 897, loss: 2.7440, flops: 212165305.17
step: 898, loss: 2.9115, flops: 211937100.76
step: 899, loss: 2.7342, flops: 211710368.79
step: 900, loss: 3.0463, flops: 211482161.52
step: 901, loss: 2.7421, flops: 211256446.86
step: 902, loss: 2.8535, flops: 211031077.34
step: 903, loss: 2.8605, flops: 210806256.09
step: 904, loss: 2.7696, flops: 210580986.94
step: 905, loss: 2.7660, flops: 210342513.42
step: 906, loss: 2.8171, flops: 210116479.08
step: 907, loss: 2.7493, flops: 209889381.13
step: 908, loss: 2.9436, flops: 209666335.03
step: 909, loss: 2.9027, flops: 209441594.36
step: 910, loss: 2.9295, flops: 209194097.00
step: 911, loss: 2.8829, flops: 208971168.07
step: 912, loss: 2.8424, flops: 208753443.32
step: 913, loss: 2.8612, flops: 208532604.28
step: 914, loss: 2.7812, flops: 208307743.52
step: 915, loss: 2.9597, flops: 208088044.56
step: 916, loss: 2.8439, flops: 207868456.27
step: 917, loss: 2.9666, flops: 207650890.87
step: 918, loss: 2.8905, flops: 207412274.09
step: 919, loss: 2.7440, flops: 207186846.88
step: 920, loss: 2.8921, flops: 206967649.43
step: 921, loss: 2.8860, flops: 206750614.19
step: 922, loss: 3.0270, flops: 206526774.31
step: 923, loss: 2.8503, flops: 206292944.38
step: 924, loss: 2.9153, flops: 206022890.99
step: 925, loss: 2.4884, flops: 205799069.40
step: 926, loss: 3.1275, flops: 205579329.85
step: 927, loss: 2.8728, flops: 205366226.58
step: 928, loss: 2.8169, flops: 205151312.87
step: 929, loss: 2.7983, flops: 204933231.88
step: 930, loss: 2.8675, flops: 204714631.76
step: 931, loss: 2.7575, flops: 204504701.64
step: 932, loss: 2.8059, flops: 204294223.37
step: 933, loss: 2.8072, flops: 204082395.22
step: 934, loss: 2.9698, flops: 203867320.90
step: 935, loss: 2.8516, flops: 203660286.50
step: 936, loss: 2.9244, flops: 203452005.93
step: 937, loss: 2.6917, flops: 203242067.17
step: 938, loss: 2.7704, flops: 203021345.38
step: 939, loss: 2.7252, flops: 202809527.44
step: 940, loss: 2.8576, flops: 202602836.07
step: 941, loss: 2.9590, flops: 202395605.39
step: 942, loss: 3.0317, flops: 202186861.00
step: 943, loss: 2.9810, flops: 201978401.25
step: 944, loss: 2.8044, flops: 201768337.99
step: 945, loss: 2.9171, flops: 201564673.21
step: 946, loss: 2.6768, flops: 201357927.66
step: 947, loss: 2.8446, flops: 201145173.42
step: 948, loss: 2.8629, flops: 200939760.29
step: 949, loss: 2.8424, flops: 200715714.51
step: 950, loss: 2.8074, flops: 200397441.08
step: 951, loss: 2.7973, flops: 200126143.09
step: 952, loss: 2.8641, flops: 199913172.24
step: 953, loss: 2.8548, flops: 199698581.48
step: 954, loss: 2.9571, flops: 199492866.18
step: 955, loss: 2.6573, flops: 199289496.80
step: 956, loss: 3.0265, flops: 199088581.46
step: 957, loss: 2.8964, flops: 198882507.97
step: 958, loss: 2.6150, flops: 198676076.23
step: 959, loss: 2.8875, flops: 198478322.20
step: 960, loss: 2.6271, flops: 198277696.13
step: 961, loss: 2.8454, flops: 198080334.12
step: 962, loss: 2.8444, flops: 197880092.43
step: 963, loss: 3.0046, flops: 197674739.77
step: 964, loss: 2.7774, flops: 197478575.69
step: 965, loss: 2.7711, flops: 197281670.14
step: 966, loss: 2.9776, flops: 197083019.35
step: 967, loss: 2.8465, flops: 196885202.76
step: 968, loss: 2.7944, flops: 196688945.91
step: 969, loss: 2.6505, flops: 196464734.75
step: 970, loss: 3.0118, flops: 196261875.91
step: 971, loss: 2.8375, flops: 196062608.63
step: 972, loss: 2.9259, flops: 195862768.21
step: 973, loss: 2.8050, flops: 195668562.92
step: 974, loss: 2.8114, flops: 195475735.33
step: 975, loss: 2.6531, flops: 195280100.67
step: 976, loss: 2.8458, flops: 195082355.62
step: 977, loss: 2.8194, flops: 194837472.80
step: 978, loss: 2.9035, flops: 194641510.71
step: 979, loss: 2.8008, flops: 194449622.19
step: 980, loss: 2.8621, flops: 194261149.77
step: 981, loss: 2.8940, flops: 194071507.04
step: 982, loss: 2.7666, flops: 193876775.47
step: 983, loss: 2.7404, flops: 193683638.52
step: 984, loss: 2.8808, flops: 193495598.06
step: 985, loss: 2.7971, flops: 193308798.25
step: 986, loss: 2.7793, flops: 193120781.43
step: 987, loss: 2.6713, flops: 192922660.82
step: 988, loss: 2.8351, flops: 192731286.71
step: 989, loss: 2.7718, flops: 192545543.41
step: 990, loss: 2.6686, flops: 192351767.91
step: 991, loss: 2.8091, flops: 192160809.21
step: 992, loss: 2.8021, flops: 191971656.42
step: 993, loss: 2.8173, flops: 191782632.02
step: 994, loss: 3.0590, flops: 191598805.38
step: 995, loss: 2.7609, flops: 191413127.81
step: 996, loss: 2.7703, flops: 191224139.12
step: 997, loss: 2.6533, flops: 191038665.97
step: 998, loss: 2.7816, flops: 190851881.86
step: 999, loss: 2.8671, flops: 190666888.97
step: 1000, loss: 2.7790, flops: 190482845.98
